instance,scope,version,variant,seed,source_file,constraint_type,index_0_based,observed_value,operator,limit,slack,satisfied,item_weight,class_setup_weight,items_0_based,classes_0_based,knapsacks_0_based,rule,instance_file
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,54,1,<=,1,0,true,,,,[54],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,55,1,<=,1,0,true,,,,[55],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,56,1,<=,1,0,true,,,,[56],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,57,1,<=,1,0,true,,,,[57],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,58,1,<=,1,0,true,,,,[58],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,59,1,<=,1,0,true,,,,[59],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,60,1,<=,1,0,true,,,,[60],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,61,1,<=,1,0,true,,,,[61],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,62,1,<=,1,0,true,,,,[62],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,63,1,<=,1,0,true,,,,[63],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,64,1,<=,1,0,true,,,,[64],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,65,1,<=,1,0,true,,,,[65],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,66,1,<=,1,0,true,,,,[66],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,67,1,<=,1,0,true,,,,[67],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,68,1,<=,1,0,true,,,,[68],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,69,1,<=,1,0,true,,,,[69],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,70,1,<=,1,0,true,,,,[70],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,71,1,<=,1,0,true,,,,[71],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,72,1,<=,1,0,true,,,,[72],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,73,1,<=,1,0,true,,,,[73],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,74,1,<=,1,0,true,,,,[74],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,75,1,<=,1,0,true,,,,[75],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,76,1,<=,1,0,true,,,,[76],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,77,1,<=,1,0,true,,,,[77],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,78,1,<=,1,0,true,,,,[78],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,79,1,<=,1,0,true,,,,[79],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,80,1,<=,1,0,true,,,,[80],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,81,1,<=,1,0,true,,,,[81],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,82,1,<=,1,0,true,,,,[82],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,83,1,<=,1,0,true,,,,[83],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,84,1,<=,1,0,true,,,,[84],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,85,1,<=,1,0,true,,,,[85],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,86,1,<=,1,0,true,,,,[86],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,87,1,<=,1,0,true,,,,[87],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,88,1,<=,1,0,true,,,,[88],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,89,1,<=,1,0,true,,,,[89],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,90,1,<=,1,0,true,,,,[90],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,91,1,<=,1,0,true,,,,[91],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,92,1,<=,1,0,true,,,,[92],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,93,1,<=,1,0,true,,,,[93],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,94,1,<=,1,0,true,,,,[94],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,95,1,<=,1,0,true,,,,[95],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,96,1,<=,1,0,true,,,,[96],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,97,1,<=,1,0,true,,,,[97],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,98,1,<=,1,0,true,,,,[98],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,99,1,<=,1,0,true,,,,[99],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,100,1,<=,1,0,true,,,,[100],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,101,1,<=,1,0,true,,,,[101],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,102,1,<=,1,0,true,,,,[102],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,103,1,<=,1,0,true,,,,[103],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,104,1,<=,1,0,true,,,,[104],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,105,1,<=,1,0,true,,,,[105],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,106,1,<=,1,0,true,,,,[106],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
3_1,global,dynamic,feasible_only,2,runs/abl_dyn/feasible_only/3_1_s2.json,class_knapsack_limit,107,1,<=,1,0,true,,,,[107],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/3_1.inc
